name,last_name,age
Helen,Lamb,22
Adelaide,Greene,40
Teresa,Vega,60
Lily,Porter,31
Kate,Watson,58
Jesus,Ingram,29
Ronnie,Ballard,62
Ruth,Gilbert,55
Cole,Jensen,56
Janie,Simmons,61
Ricky,Dean,44
Dollie,Moss,25
Bessie,Fernandez,63
Etta,White,35
Micheal,Kelly,18
Isabella,Cox,18
Nelle,Munoz,50
Lucille,Berry,52
Lilly,McLaughlin,58
Virginia,Munoz,43
Gary,Fletcher,30
Trevor,Lyons,49
Micheal,Olson,53
Lou,Nguyen,61
Ollie,Romero,51
Hilda,Arnold,44
Lola,Silva,29
Sally,Carson,37
Lura,Meyer,44
Estella,Brooks,20
Martha,Garza,40
Isabel,Hanson,60
Georgia,Robbins,34
Mary,Wolfe,56
Virginia,Walker,29
Herbert,Zimmerman,42
Mitchell,Santos,45
Samuel,Webster,29
Esther,Haynes,63
Susie,Ingram,43
Sallie,Soto,41
Lucille,Washington,24
Jeremy,Barber,55
Susan,Dunn,63
Louis,Diaz,35
Madge,Horton,28
Beatrice,Rose,21
Adeline,Fields,60
Bertha,Robinson,61
Mattie,Murray,29
Susie,Clayton,45
Carlos,Maldonado,41
Max,Morrison,19
Joel,Douglas,30
Christian,Alexander,52
Elsie,Henry,29
Emma,Boone,27
Ricardo,Schmidt,61
Francisco,McKenzie,33
Lucile,Ellis,64
Hester,Romero,34
Lois,Turner,33
Myrtie,Poole,35
Ronnie,Warner,64
Leila,Meyer,41
Esther,Rodriquez,32
Blake,Fernandez,56
Lulu,Santiago,55
Elizabeth,Patton,63
Helena,Wood,47
Adam,Arnold,57
Randy,Hernandez,34
Gene,Rose,47
Alvin,Collier,43
Derek,Howard,21
Jerry,Lawson,61
Violet,Henry,64
Lottie,Curtis,63
Winifred,Stewart,65
Raymond,Cross,60
Sophia,Soto,31
Marvin,Jefferson,40
Olivia,Simon,63
Jesse,Mathis,36
Emily,Craig,26
Jesus,Parsons,48
Adele,Rodgers,24
Minerva,Young,59
Chase,Schmidt,60
Nelle,Scott,34
Winnie,Norman,36
Darrell,Gonzalez,59
Leon,Reeves,63
Isaiah,Day,40
Nellie,Stone,35
Rosetta,Rice,21
Herman,Schwartz,58
Ronnie,Luna,49
Charlie,Howell,32
Justin,Kelly,51
Christopher,Herrera,65
Sadie,Lucas,52
Wesley,Valdez,59
Oscar,Benson,38
Travis,Fields,55
Caroline,McCoy,28
Tommy,Reyes,57
Gussie,Henderson,59
Adam,Hamilton,50
Troy,Ruiz,20
Lucinda,Parks,64
Nathaniel,Vega,46
Mae,Willis,35
Nelle,Love,31
Della,Robertson,49
Carlos,Porter,29
Lottie,Phillips,24
Devin,Dixon,19
Luke,Soto,40
Brent,Copeland,61
Gregory,Mitchell,40
Mamie,Nichols,19
Georgie,Barrett,39
Leonard,Drake,22
Gregory,Erickson,52
Bradley,Nichols,48
Tillie,Parker,43
Isabella,Horton,58
Jim,Harrison,46
Garrett,Paul,59
Jessie,Santos,34
Micheal,Sherman,19
Brian,Lindsey,41
Allie,Jimenez,39
May,Boyd,43
Franklin,Griffin,54
Matthew,Rodriguez,62
Adeline,Berry,51
Charles,Briggs,27
Charles,Cooper,63
Shane,Neal,29
David,Erickson,39
Allie,Willis,20
Ethan,Medina,31
Matilda,Lloyd,20
Harriett,Clayton,56
Polly,Andrews,62
Luis,Benson,32
Phoebe,Gibson,36
Vernon,Cortez,53
Winnie,Andrews,31
Adrian,Newman,54
Loretta,Fields,52
Darrell,Harvey,43
Cecelia,Moore,18
Susie,Garrett,49
Lloyd,Rodriguez,29
Beulah,Bryant,50
Barbara,Brooks,21
Caleb,Ballard,21
Ella,Graves,21
Isabelle,Kelly,54
Rachel,Stokes,44
Louise,Brewer,26
Fanny,Reynolds,32
Olga,Hoffman,64
Hattie,Cox,53
Polly,Carroll,42
Florence,Foster,65
Carl,George,38
Mae,Miller,43
Cory,Gross,32
Wesley,Green,32
Estella,Mathis,36
Lucille,Cooper,55
Michael,Peterson,56
Lizzie,Wilkerson,30
Luis,Lawson,24
Isaiah,Robinson,29
Elnora,Pierce,19
Tyler,Gibbs,58
Sylvia,Reeves,22
Milton,Bryan,57
Claudia,Cobb,49
Agnes,Bridges,23
James,Glover,64
Sophia,Wood,35
Luis,Rodriquez,61
Mario,Holt,62
Linnie,Valdez,27
Belle,Gordon,34
Gregory,Bush,50
Alejandro,Conner,35
Kathryn,Daniels,62
Luella,Walker,49
Alejandro,Lawson,24
Mike,Dunn,18
Douglas,Todd,45
Carl,Williams,38
Marian,Flowers,33
Lizzie,Drake,25
Viola,Peterson,22
Kathryn,Gilbert,19
Leila,Cross,65
Howard,Holt,46
Leroy,Bryan,52
Chase,Paul,35
Edgar,Davis,57
Bill,Webster,36
Amanda,Chavez,63
Susan,Higgins,36
Randy,Sharp,22
Gertrude,Shelton,32
Lillian,Houston,39
Laura,Duncan,20
Jeanette,Caldwell,58
Annie,Stevens,30
Lee,Morris,52
Cordelia,Matthews,33
Chad,Cunningham,36
Ralph,Daniel,25
Rachel,Robbins,65
Ida,Crawford,24
Aiden,Figueroa,36
Agnes,Lane,27
Bryan,Ballard,20
Matthew,Franklin,29
Lina,French,55
Ian,Wolfe,34
Rodney,Mullins,49
Celia,Bennett,46
Blanche,Bell,50
Bess,McBride,44
Rosa,Mathis,58
Jennie,McCormick,22
Patrick,McDonald,22
Mario,Copeland,32
Madge,Greer,43
Ellen,Price,65
Emily,Caldwell,24
Catherine,Mason,44
Bettie,Hernandez,30
Blanche,Cox,29
Chad,Walton,19
Eliza,Fox,59
Blanche,Gomez,28
Brett,Oliver,53
Tillie,Curtis,42
Manuel,Allison,24
Ann,Black,53
Dylan,Logan,40
Alvin,Byrd,26
Devin,Mason,62
Viola,Bridges,51
Blake,Ingram,49
Clarence,Price,31
Harriett,Lawson,23
Joshua,Fox,46
Dollie,Frank,47
Catherine,Bryant,34
Leonard,Zimmerman,22
Celia,Newman,38
Micheal,Osborne,33
Eva,Fitzgerald,59
Alta,Glover,64
Harvey,Massey,59
Arthur,Ramsey,41
Landon,Wilkerson,29
Lola,Oliver,39
Bess,Edwards,19
Mae,Steele,45
Ethan,Lyons,38
Lucy,Cooper,44
Lucy,Ross,21
Luella,Cook,45
Clifford,Santiago,22
Jackson,Bradley,36
Flora,Wells,44
Ella,Gardner,24
Clarence,Jackson,26
Isabelle,Lowe,56
Justin,Maxwell,27
Mason,Sherman,51
Harvey,Fernandez,28
Edgar,Boyd,49
Jared,Coleman,43
Chase,Walton,25
Helen,Woods,48
Jose,Walters,43
Leah,Robbins,65
Ollie,Brewer,19
Della,Morris,47
Nell,Bell,55
Ada,Cross,47
Mary,Mason,35
Luke,Reyes,41
Danny,Graves,46
Eva,Mack,20
Jose,Black,43
Louis,Hamilton,59
Joel,Stevens,52
Floyd,Stone,56
Olive,Atkins,22
Adrian,Hudson,58
Joseph,Poole,33
Alan,Bell,59
Iva,Bradley,56
Dennis,Marsh,49
Corey,Webb,41
Maude,Warren,42
Gregory,Lawrence,54
Carl,Watkins,35
Hunter,Figueroa,41
Jerry,Haynes,51
Leo,Garrett,62
Bradley,Moody,49
Lloyd,Johnston,62
Stephen,Bowman,51
Allie,Cummings,59
Anne,Andrews,46
Bertha,Barton,40
Mattie,Holmes,28
Augusta,Buchanan,61
Maria,Hernandez,57
Gussie,Cunningham,60
Rachel,Palmer,48
Blanche,Ramirez,46
Gavin,Bowers,65
Mario,Palmer,25
Alan,McCormick,54
Jon,Holland,32
Adam,Tucker,57
Roxie,Abbott,50
Amanda,Cruz,56
Alberta,Pratt,40
Johanna,Howard,20
Myra,Cunningham,54
Lettie,Francis,57
Eddie,Mann,28
James,Wheeler,25
Rhoda,Potter,37
Brett,Anderson,18
Helen,Powers,41
Lida,Henry,19
Gilbert,Wise,48
Cecilia,Underwood,31
Howard,Barnes,21
Lola,White,61
Douglas,Carpenter,54
Tony,Harris,58
Joel,Briggs,49
Nora,Tate,34
Grace,Sanders,25
Peter,Lyons,50
Isabelle,Smith,50
Raymond,Washington,39
Sally,Dawson,36
Eugene,Garner,34
Amelia,Lane,61
Alan,Lawson,42
Gene,Gray,37
Leonard,Patrick,37
Verna,Powers,58
Wesley,Ramsey,37
Gerald,Lloyd,39
Curtis,White,64
Rosie,Potter,56
Carolyn,Jordan,26
Mark,Walker,22
Victor,Owens,37
Roy,Burton,25
Dennis,Diaz,56
Herman,Baldwin,31
Franklin,Williamson,29
Jose,Burns,36
Kate,Francis,47
Carolyn,Hanson,19
Olivia,Barnett,54
Ian,Schwartz,54
Elsie,Berry,43
Chris,Garza,65
Mathilda,McCoy,44
Mathilda,Cook,44
Carlos,Tyler,49
Catherine,Blair,42
Edward,Harmon,20
Virginia,McKinney,51
Isaiah,Bryan,28
Joel,Barker,22
Jeffrey,Lloyd,25
Leila,Kelley,24
Steve,Keller,25
Mildred,Ryan,56
Lee,Green,51
Minerva,Graves,52
Cecelia,Burton,47
Jerome,Williams,46
Elsie,Wood,50
Sara,Gregory,46
Irene,Francis,20
Bessie,Bailey,20
Theresa,Curry,49
Joshua,Page,35
Jeanette,Carpenter,21
Keith,Bell,41
Mittie,Cain,18
Todd,McKenzie,30
Minnie,Kim,26
Nora,Brooks,41
Frederick,Scott,50
Douglas,Chambers,44
Marc,Barber,51
Fred,Daniels,60
Jeremiah,Wagner,65
Laura,Byrd,20
Zachary,Mann,58
Sophia,Poole,60
Lina,Scott,55
Ruby,Washington,47
Cecilia,Beck,42
Irene,Patterson,50
Cornelia,Harrington,55
Carl,Estrada,46
Verna,Rodriguez,56
Winnie,Lambert,26
Justin,Casey,42
Dylan,Mack,54
Alexander,Richardson,57
Estella,Gibson,59
Nell,Ross,56
Russell,Farmer,55
Olga,Simpson,34
Lucy,Keller,50
Emma,Graham,28
Ray,Morgan,32
Ralph,Barber,58
Lawrence,Lawson,22
Mina,Peters,27
Lena,Poole,59
Connor,Tate,27
Ola,Becker,34
Ronald,Gardner,46
Sean,Barton,37
Bertie,Rivera,62
Florence,Leonard,52
Bess,Jordan,34
Josie,Tyler,18
Lina,Walters,59
Bill,Miles,45
Lois,Martinez,47
Mattie,Watson,56
Steven,Vasquez,49
Cordelia,Morgan,54
Cody,Joseph,43
Herbert,Fowler,34
Ruby,Scott,44
Lilly,Castro,49
Amelia,Obrien,48
Randall,Vega,30
Lawrence,Harmon,23
Terry,Bailey,31
Rosie,Watkins,18
Chad,Hamilton,47
Richard,Moss,39
Hilda,Harper,54
Calvin,Hernandez,31
Milton,Hunter,21
Florence,Sanders,50
Caroline,Burns,55
Thomas,Garner,22
Bessie,Reed,45
Gussie,Rodriguez,51
Nellie,Wheeler,20
Mina,Day,35
Jean,Fuller,50
Beatrice,Garner,21
Cora,Cohen,24
Patrick,Massey,30
Gerald,Jacobs,40
Mike,Bryant,53
Rosalie,Morales,49
Millie,Gilbert,42
Stella,Curry,31
Jesse,Franklin,31
Tommy,Ball,36
Birdie,Daniels,32
Blake,McCormick,46
Daniel,Mullins,22
Ernest,Cox,65
Nathaniel,Washington,34
Belle,Perry,20
Birdie,Hill,57
Sophie,Bass,47
Steven,Brewer,42
Ronald,Erickson,63
Alberta,Bowers,18
Emma,Burgess,56
Myrtie,Rogers,35
Melvin,Ramsey,19
Sophie,Brock,54
Nora,Santiago,60
Iva,Love,56
Allen,Porter,22
Danny,Johnston,56
Roy,Jenkins,39
Sue,Franklin,50
Mitchell,Sharp,46
Cody,Sanchez,25
Mildred,Perez,33
Vernon,Bennett,25
Esther,Moody,44
Sophie,Guerrero,23
Hettie,West,23
Rebecca,Dawson,44
Noah,Nguyen,61
Clarence,Watkins,30
Johanna,Sanchez,20
Laura,Wood,50
Charlotte,Torres,39
Carolyn,Robertson,48
Cora,Harper,62
Maud,Watts,25
Jason,Armstrong,55
Lilly,Norris,18
Stephen,Greene,46
Marcus,Spencer,59
Earl,McCormick,28
Marian,Freeman,20
Eva,Smith,23
Betty,Evans,55
Ricky,Obrien,19
Catherine,Collins,20
Eugene,Reed,33
Joseph,Webster,25
Andrew,Wise,47
William,Bradley,61
Louisa,Jennings,35
Francisco,Yates,57
Sam,Drake,38
Alta,Alvarez,26
Flora,Schmidt,56
John,Miles,20
Charles,Crawford,48
Myra,Bennett,46
Adeline,Little,34
Bernard,Bishop,29
Mable,Watts,49
Garrett,Holt,50
Erik,Greene,47
Margaret,Bennett,39
Julia,Cobb,39
Lucas,Williams,54
Dennis,Griffith,54
Sean,Osborne,50
Isabel,Curtis,30
Steve,Vargas,55
Michael,Williams,24
Chase,Hernandez,62
Madge,Newman,60
Rosetta,Fox,32
Benjamin,Obrien,32
Lettie,Thompson,21
Virgie,McKinney,49
Rose,Erickson,53
Nathan,Patrick,35
Kevin,Bridges,18
Frances,Powers,27
Violet,Colon,33
James,Peterson,37
Lillie,Underwood,21
Brian,Bell,61
Raymond,Lee,64
Henry,Sandoval,27
Lewis,Salazar,59
Theodore,Sharp,32
Isaiah,Webster,30
Adam,Bridges,53
Charles,Austin,56
Elnora,Davis,51
Connor,Burton,33
Olga,Fletcher,57
Harriet,Miller,28
Eugenia,Nguyen,60
Hallie,Soto,59
Theodore,Arnold,57
Bertha,Flores,34
Eunice,Stewart,47
Irene,West,49
Willie,Norman,41
Celia,Stevens,37
Dora,Cortez,64
Viola,Reyes,37
Vincent,Newton,33
Antonio,McCoy,49
Loretta,Hayes,52
Tyler,Campbell,59
Annie,Garza,28
Bess,May,26
Susan,Love,39
Ida,Warren,48
Mable,Brewer,36
Gussie,Patrick,63
Martha,Singleton,60
Vera,Dawson,51
Chad,Watkins,31
Cecelia,Nguyen,56
Ralph,Bush,59
Luella,Jimenez,24
Florence,Pittman,22
Barbara,Huff,33
David,Pearson,32
Jeffrey,Dennis,41
Linnie,Huff,43
Don,Green,31
Lilly,Crawford,30
Travis,Howell,44
Dominic,Roy,32
Richard,Hunt,41
Nell,Holloway,56
Marion,Bryan,34
Robert,Thomas,34
Bobby,McKenzie,53
Angel,Bridges,60
Terry,McKinney,29
Mitchell,Harper,54
Lenora,Arnold,57
Jeff,Miller,51
Cora,Freeman,51
Manuel,Barnett,56
Madge,Boone,65
Max,Stanley,32
Oscar,Cole,20
Loretta,Wilkins,39
Nicholas,Rodriguez,64
Gavin,Mann,43
Lena,Barnett,54
Violet,Mendoza,58
Jordan,Hodges,45
Gregory,Roy,52
Douglas,Hughes,63
Kevin,Cummings,65
Birdie,Cohen,36
Leona,Holmes,47
Etta,Pratt,53
Susan,Hill,26
Minnie,Zimmerman,65
Cora,Cole,63
Bernard,Mills,59
Lucinda,Frank,39
Linnie,Holland,30
Alex,Sparks,21
Vincent,Larson,51
Louisa,Becker,64
Caroline,Thompson,47
Martha,Todd,24
Lawrence,Webb,50
Clyde,Kennedy,50
Louise,Henry,20
Alfred,Aguilar,45
Maggie,Joseph,41
Cory,Hudson,38
Wayne,Richards,60
Mark,Rogers,27
Francisco,Jensen,29
Jackson,Potter,20
Bradley,Davidson,23
Violet,Phillips,24
Lenora,Martin,58
Christian,Hubbard,54
Frances,Graves,59
John,Kim,38
Charlotte,Brooks,19
Esther,Drake,25
Caleb,Bishop,20
Francisco,Murray,64
George,Reese,64
Florence,Jimenez,37
Harold,Ferguson,59
Betty,Lindsey,47
Beulah,Reese,40
Winnie,Silva,51
Loretta,Brewer,62
Corey,Lopez,22
Wayne,Burke,20
Angel,Ferguson,54
Cordelia,Reeves,24
Marc,McGuire,61
Adam,Stewart,19
Birdie,Green,58
Evelyn,Graham,48
Connor,Harris,34
Addie,Ford,18
Fanny,Perry,37
Beulah,Pearson,44
Elva,Garner,37
Willie,Ferguson,43
Cynthia,Ryan,45
Glen,Todd,34
James,Holloway,25
Charlie,Delgado,60
Kenneth,Vargas,26
Eugenia,Carr,19
Claudia,Andrews,23
Zachary,Franklin,43
Alma,Silva,19
Lola,Phillips,25
Bertie,McBride,61
Terry,Malone,34
Adele,Castillo,53
Lily,Shaw,49
Bobby,Powell,26
Mabel,Douglas,40
Aiden,Hampton,53
Edward,Webster,64
Mattie,Haynes,55
Floyd,Reynolds,59
Dorothy,Park,32
Cameron,Williamson,39
Lily,Drake,54
Ora,Collins,24
Amelia,Norris,35
Alan,Rhodes,43
Johanna,Riley,22
Sue,Payne,32
Roy,Kelley,32
Philip,Wilkins,34
Josephine,Colon,39
Kyle,Logan,26
Mina,Aguilar,25
Jennie,Valdez,28
Claudia,Perez,34
Bryan,Poole,57
Lulu,Carr,23
Maria,Bryan,44
Eugenia,Stewart,61
Ada,Sandoval,25
Sam,Wells,57
Nettie,McKenzie,34
Elijah,Daniels,60
Catherine,Graves,61
Lela,Powell,47
Bruce,Brooks,49
Devin,Greene,50
Addie,Little,50
Joe,Swanson,26
Dennis,Harrison,21
Bernice,Brewer,32
Minnie,Lowe,30
Mable,Reyes,32
Cora,Jimenez,26
Sadie,Wade,46
Adam,Summers,39
Jacob,Underwood,46
Ruth,Zimmerman,28
Ellen,Thomas,57
Virgie,Ellis,58
Essie,Wells,33
Jose,Terry,57
Sylvia,Adkins,61
Anthony,McCoy,55
Louise,Vega,60
Philip,Arnold,24
Gerald,Vargas,59
Isaiah,Lee,40
Beulah,Bishop,44
Edwin,Rice,64
Jose,Benson,44
Jerry,Matthews,57
Roger,McKenzie,62
Edith,Ross,30
Myrtie,Robinson,30
James,Brady,65
Nathan,Carroll,58
Francis,Norris,35
Etta,Roberson,45
Virginia,Love,35
Christina,Hart,45
Tommy,Parker,33
Bessie,Martinez,53
Lou,Watkins,61
Luella,Dean,27
Daniel,Fletcher,35
Rosetta,Lloyd,34
Leon,Flores,25
Maud,Barton,50
Hunter,Kelly,24
Isabelle,Norton,51
Lydia,Ferguson,58
Joshua,Carroll,59
Leon,Baldwin,63
Phoebe,Berry,52
Austin,Wheeler,63
Mae,Atkins,52
Todd,Diaz,31
Esther,Watkins,36
Terry,Murray,35
Timothy,Norman,49
Winifred,Kim,44
Pearl,Manning,43
Jim,Wilkerson,33
Cordelia,Dennis,42
Lina,Armstrong,20
Hunter,Harrington,64
Melvin,Byrd,41
Sara,Robinson,45
Adam,Sparks,59
Lawrence,Curtis,31
Harold,McGee,22
Edna,Craig,19
Brian,Black,28
Charlie,Porter,61
Cecelia,Medina,60
Cameron,Coleman,65
Mitchell,Andrews,35
Nelle,Anderson,62
Cole,Freeman,19
Agnes,Hubbard,36
Tom,Wagner,31
Sophie,Carter,61
Jared,Goodwin,61
Mae,Jennings,58
Charles,Hanson,60
Ophelia,Fowler,35
Violet,Jennings,60
Lenora,Atkins,50
Jesse,Little,20
Hulda,Carson,33
Virginia,Bates,30
Nelle,Chandler,58
Marguerite,Keller,46
Louisa,Becker,19
Francis,Carroll,33
Melvin,Hansen,40
Glen,Davis,21
Cody,Hunt,32
Olivia,Perry,65
Timothy,Logan,65
Winifred,Potter,49
Harold,Daniel,26
Lloyd,Bradley,27
Clarence,McCoy,31
Clarence,Gregory,19
Polly,Paul,65
Beatrice,Rivera,61
Francis,Patterson,44
Lela,Little,37
Isabella,Reid,41
Austin,Green,22
Richard,Fletcher,18
Delia,Martinez,61
Luella,Norris,34
Kathryn,Scott,29
Georgia,Banks,40
Belle,Russell,32
Gordon,Nelson,60
Lettie,Tran,22
Erik,French,26
George,Phelps,31
Stella,Wheeler,40
Roger,Kennedy,43
Loretta,Robinson,59
Delia,Francis,36
Corey,Ross,20
Ronald,Reynolds,56
Leo,Gutierrez,21
Austin,Lowe,34
Ray,Snyder,53
Glenn,Perry,30
Helena,Sutton,47
Beulah,Moss,38
Charlie,Flores,25
Gertrude,Sutton,61
Alta,Andrews,31
Eunice,Holt,57
Brent,Osborne,46
Troy,Hansen,57
Beatrice,Morrison,45
Marcus,Wallace,36
Cornelia,Hardy,55
Cole,Clarke,45
Samuel,Simpson,43
Dylan,Rhodes,51
Ray,Baker,64
Mayme,Beck,32
Lina,Collins,48
Harry,Ruiz,19
Iva,Reese,56
Ryan,Elliott,29
Delia,May,45
Vernon,Rogers,34
Ora,Chambers,37
Della,Mann,25
Amy,Aguilar,19
Marc,Gomez,20
Ophelia,Phillips,25
Nettie,Wood,38
Leo,Fletcher,63
Devin,Mullins,23
Adeline,Summers,58
Nancy,Armstrong,48
Don,Baldwin,65
Leon,Patton,61
Mollie,Dawson,56
Cecelia,Barnes,52
Minnie,Summers,51
Bess,Webster,64
Jon,Goodwin,27
Matilda,Parker,55
Iva,Bradley,44
Janie,Gibbs,53
Ora,Reeves,20
Estella,Berry,32
Harvey,Ward,47
Isaiah,Copeland,62
Lucille,Drake,63
Chester,Bass,19
Rebecca,Weaver,39
Ralph,Shaw,53
Helena,Cannon,48
Daisy,Hansen,63
Theodore,Wong,65
Sue,Bradley,60
Rosetta,Banks,65
Blanche,Dawson,46
Sophia,Houston,62
Katherine,McKenzie,60
Fred,Butler,29
Minerva,Watts,22
Milton,Gomez,61
Floyd,Phillips,24
Victor,Phillips,55
Marion,Glover,38
Lola,Richardson,50
Alberta,Moore,20
Evelyn,Larson,29
Mathilda,Jennings,19
Kathryn,Osborne,60
Carolyn,Weaver,21
Alvin,Sherman,44
Glenn,Nguyen,24
Randy,Franklin,62
Julian,Floyd,25
Scott,Gilbert,54
Henry,Warren,65
Dominic,Goodwin,50
Claudia,Parks,49
Elnora,Thompson,31
Herman,Olson,21
Marvin,McGee,21
Jacob,Knight,27
Blanche,Pearson,38
Iva,Nash,33
Dennis,Garcia,34
Dale,Rodgers,31
Richard,Marsh,18
Isabella,Swanson,24
Chase,Barber,60
Logan,Pierce,20
Janie,Osborne,29
Bernice,Santos,30
Nora,Leonard,35
Calvin,Colon,21
Georgia,Howard,59
Nicholas,Butler,37
Mittie,Gross,50
Cordelia,Bennett,27
Robert,Newman,44
Tillie,Moody,45
Agnes,Carpenter,42
Loretta,Parsons,37
Alejandro,Webster,25
Winnie,Duncan,29
Lou,Jacobs,51
Ralph,Martinez,53
Harriett,Saunders,25
Isaiah,Robbins,44
Edna,Hudson,30
Betty,Green,48
Lizzie,Romero,49
Michael,Sanchez,33
Margaret,Chavez,31
Minnie,Brown,26
Andrew,Allison,54
Lee,Soto,46
Lenora,Swanson,38
Winnie,Dunn,18
Edward,Stone,22
Sadie,Bates,61
Cody,Greer,38
Ronald,Mendoza,51
Shawn,Greene,26
Cecelia,Ellis,42
Violet,Meyer,34
Eunice,Vaughn,58
Mason,Wong,31
Rose,Holloway,25
Minerva,Horton,59
Virgie,Jackson,47
Larry,Todd,34
Daniel,Spencer,26
Susan,Carter,28
Leah,Blair,35
Jean,Fox,54
Matilda,Chambers,60
Lulu,Singleton,35
Lulu,Adkins,56
Genevieve,Wilkerson,18
Dale,Parsons,60
David,Hanson,49
Linnie,Daniel,51
Roger,Simpson,40
Willie,Burns,53
Bess,Carlson,28
Clarence,Frank,59
Elva,Murray,55
Evan,Gonzales,31
Aaron,Cannon,22
Emily,Ramos,65
Dylan,Yates,29
Willie,Fuller,47
Norman,Lucas,19
Robert,Roberts,63
Jeffrey,Austin,51
Kenneth,Richards,39
Gussie,Ferguson,61
Rachel,Shaw,48
Adam,Massey,20
Warren,Bradley,55
Lee,May,62
Richard,Banks,25
Calvin,McDaniel,34
Tom,Malone,65
Bruce,Stone,22
Herman,Jenkins,38
Lily,Gonzalez,24
Dennis,McGee,23
Harriet,Burns,18
Alvin,Foster,65
Julia,Neal,56
Myrtie,Goodwin,19
Maud,Burns,59
Cole,Owens,23
Jason,Chambers,21
Oscar,Pratt,20
Donald,Lane,36
Bruce,Phelps,51
Jared,Morton,65
Daisy,Farmer,43
Josephine,Jensen,63
Luella,Vega,24
Henrietta,Bradley,54
Jack,Ramirez,23
Gilbert,Allen,63
Callie,Bryan,30
Phillip,Gray,22
Hattie,Simon,29
Jimmy,Bowman,49
Maggie,James,61
Eleanor,Greene,30
Harvey,Guerrero,24
Larry,Jefferson,41
Minerva,Welch,59
Dale,Knight,27
Ivan,Lambert,30
Katie,Fields,28
Lucile,Cook,36
Ruth,Spencer,28
Billy,Carter,56
Connor,Murphy,39
Nettie,Rhodes,50
Victoria,Jordan,53
Irene,Cook,43
Larry,Rogers,38
Duane,Cobb,64
Adam,Burke,29
Adam,McKenzie,47
Ina,George,54
Alexander,Schwartz,27
Gilbert,Martin,58
Stephen,Turner,20
Connor,Jordan,40
Lida,Lopez,25
Keith,Curry,58
Georgia,Kelley,24
Carlos,Robertson,60
Lucille,Wilkins,38
Erik,Davidson,28
Jeffrey,Rodriquez,25
Daniel,Figueroa,52
Lela,Brown,41
Edith,Pope,44
Tony,Foster,48
Clifford,Park,61
Virginia,Strickland,60
Ronald,Williamson,34
Jack,Dixon,25
Mina,Long,59
Clyde,Osborne,50
Max,Woods,38
Billy,Hopkins,53
Mathilda,Bryan,56
Joseph,Sherman,46
Margaret,Pratt,61
Aaron,Medina,45
Lillie,Sims,56
Della,Ray,32
Angel,Moody,45
Eva,Carter,47
Winnie,Morrison,37
Edna,Schwartz,49
Stella,Richards,52
Caleb,Lloyd,41
Sallie,Garcia,51
Rebecca,Patton,38
Madge,Perkins,36
Harold,Pope,56
Flora,Roberts,49
Cynthia,Gray,31
Paul,Floyd,33
Amanda,Strickland,54
Jane,Nash,33
Lulu,Copeland,48
Hilda,Alexander,57
Helen,Olson,31
Linnie,Curry,65
Mildred,Roberson,53
Alma,Stanley,27
Viola,Barrett,60
Brent,Gill,41
Noah,Cannon,65
David,Frazier,53
Bertha,Jackson,54
Mabel,Higgins,25
Leila,Wilkins,48
Tillie,Wells,63
Mable,Anderson,57
Nelle,Stone,36
Benjamin,Reese,46
Sallie,Davis,18
Zachary,Carlson,56
Alta,Hopkins,60
Beatrice,Parks,48
Madge,Stone,28
Wesley,Aguilar,32
Evelyn,Fletcher,30
Phoebe,Stanley,58
Francis,Larson,29
Lora,Russell,64
Augusta,Chambers,37
James,Wilson,56
Nathaniel,Boone,57
Hulda,Schmidt,37
Hunter,Fuller,29
Bruce,Taylor,58
Chase,Tran,24
Noah,Beck,30
Erik,Fuller,51
Bruce,Burke,32
Nina,Fleming,54
Terry,McKenzie,27
Dominic,Morton,52
Beulah,Malone,60
Brent,Anderson,34
Rena,Perkins,48
Annie,Neal,32
Pauline,Lloyd,28
Laura,Erickson,65
Georgia,McCarthy,42
Dora,Crawford,57
Gary,Schultz,23
James,Holmes,41
Scott,Edwards,36
Sean,Lawrence,45
Donald,Butler,33
Pauline,Moran,39
Maude,Pittman,65
Johanna,Estrada,55
Victor,Waters,27
Devin,Delgado,32
Derek,Benson,56
Nathan,Cunningham,56
Lelia,Simpson,20
Gordon,Henry,57
Lura,Clayton,58
Mina,Kennedy,60
Robert,Quinn,49
Owen,Reyes,51
Rosie,Clarke,54
Lenora,Park,50
Nancy,Murphy,31
Jeffery,Floyd,30
Ethel,Schwartz,37
Lucile,Carlson,49
Rena,Hopkins,64
Adeline,Dixon,59
Harriett,Paul,21
Barbara,Garner,63
Dustin,Luna,25
Lela,Baker,20
Jeanette,Dixon,25
Isabelle,Webb,23
Max,Horton,31
Jorge,Williamson,20
Steve,Sanders,51
Lina,Alvarado,39
Amanda,Aguilar,48
Christopher,Colon,20
Della,Holmes,44
Charles,Cobb,31
Frank,Carpenter,31
Julia,James,40
Mabelle,Floyd,50
Lora,Morgan,42
Rachel,Cobb,30
Stephen,Adams,59
Dora,Scott,54
Joseph,Holloway,64
Annie,Waters,18
Amanda,Lamb,36
Iva,Freeman,57
Olive,Sharp,33
Roy,Palmer,20
Jim,Clayton,65
Gavin,Jenkins,62
Gilbert,Weber,55
Lois,Cole,39
Celia,Steele,23
Martha,Klein,65
Frances,Jordan,46
Luella,Wise,63
Jayden,Curtis,44
Jennie,Newton,25
Bryan,Perkins,57
Steve,Long,40
Elmer,McBride,32
Betty,Mason,56
Stella,Jackson,20
Carlos,Wilkins,34
